ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numro du film;Genre;proba_nega;proba_neutre;proba_positif
Visiteur;4;"C'est gnralement au bout d'un milliard de visionnages du mme film que j'en viens  mettre le doigt sur ce petit plus qui le distingue de tous les autres et qui fait que je l'ai vu un bon milliard de fois. Donc plutt que de rpter des banalits style le film est spectaculaire mais pas original, faisons a vite fait: mme si les visuels sont incroyablement saisissants et l'esthtique est d'une beaut  couper le souffle (bien que la fameuse valle de l'trange se asse parfois ressentir, normal vue l'ampleur du projet) le film est loin d'tre formellement brillant: schma narratif us jusqu' la corde (""Danse avec les Loups"", ""Pocahontas"", ""Le Dernier Samoura"" et j'en passe) de mme que l'histoire et le message colo-pacifiste qui l'accompagne, histoire qui accuse d'ailleurs quelques facilits typiques de l'criture hollywoodienne, et aucun personnage marquant, la moiti tant d'authentiques archtypes. Mais c'est pour les motions qu'il procure et au final dans l'essence de son histoire, son concept de science-fiction, que le film vaut son pesant de cacahutes. Certes l'ide de la ralit artificielle ou du rve prenant le pas sur le ral au point que l'on en vienne  confondre les deux et mme  prfrer la seconde, c'est un concept loin d'tre indit (""Inception"", ""Sword Art Online"", ou ""Serial Experiments Lane"" et j'en passe). Et puis c'est un truc que l'on a tous plus ou moins ressenti un jour devant un jeu vido, le terme d'avatar n'a pas t choisi par hasard (que celui qui n'a jamais rv de vivre  Hyrule me jette la premire pierre). Mais toutes ces histoires de spectateurs pris de dpressions et autres comportements suicidaires aprs avoir quitt Pandora montre assez bien en quoi ce film pousse son concept  un niveau suprieur au cinma. Cameron veut que son public chiale  l'ide de quitter son sige et mme si aujourd'hui j'ai vu et revu le film depuis sa sortie, n'empche qu'en sortant de la salle pour la premire fois la ralit paraissait effectivement bien fadasse et je n'avais qu'une envie c'tait d'y retourner, c'est bien parce que le ralisateur met tout en oeuvre pour cela: l'opposition trs marque entre l'environnement trs gris et mtallique des humains et celui des Na'vis aux couleurs plus ptantes qu'au CAP3000 du coin, l'habile mise en abyme entre Jake et le spectateur, mme le jeu insipide de Sam Worthington qui ne dgage rien (le nant, pire que Ben Affleck vous dis-je) -et  vrai dire son personnage non plus- pourrait, avec une louche de mauvaise foi, rendre plus facile l'identification au personnage vu que celui-ci est plutt une coquille vide. Dfinitivement le film pousse cette dmarche d'histoire dont vous tes le hros vraiment loin et prouve une nime fois que l'on peut nous ressevir la mme ternelle soupe avec un simple ingrdient secret qui fait toute la diffrence. Aprs c'est sr que pour qui n'arrive pas  rentrer dans cet univers, game over, toute la dmarche se casse la gueule. Pour ceux-l ""Avatar"" restera au moins une prouesse technologique et un spectacle merveilleux  dfaut d'tre original. Mais j'aime y voir plus que a.";09/06/2015;https://www.allocine;61282;Comdie, Drame;0.09235986322164536;0.8059538006782532;0.10168633610010147
id65;4;Magistral , James Cameron s'est surpass en signant ce film d'une incroyable beaute avec des acteurs excellents dont des effets spciaux et des dcors plus que russis.;19/07/2011;https://www.allocine;61282;Comdie, Drame;0.05208338424563408;0.7828479409217834;0.16506865620613098
id66;5;"Avatar est le meilleur film que j'ai pu voir jusqu maintenant: esthtique, original, enchanteur et porteur d'un message dnonciateur  lgard de notre civilisation. James Cameron a su atteindre la sensibilit de chacun avec cette uvre que je qualifierai de numen qui signifie perfection absolue. Chacun devrai y trouver son compte car les personnages sont attachant et les dcors bouleversants; je ne suis pas sur qu'une suite s'imposait mais je l'attend de pied ferme. 5/5";30/07/2013;https://www.allocine;61282;Comdie, Drame;0.047879658639431;0.7700555920600891;0.1820647269487381
id67;5;"Certains diront que l'histoire est simple, un copier-coller de ""Pocahontas"", et peut-tre qu'ils ont raison. Mais dans ce genre de film, ce qui importe, c'est la crativit et l'imagination dbordante ncessaire qu'il faut possder afin de crer un tel univers, un tel monde, peupl de toutes ces cratures hautes en couleurs, crer un peuple, une langue, des coutumes. James Cameron est un ralisateur et un perfectionniste de gnie qui travail ses films jusqu'au moindre dtail. Arrivant mme  surpasser des films cultes avec ses suites encore plus mmorables  l'instar de ""Terminator 2"" et ""Aliens le retour"". Avatar nous emmne pour un voyage stupfiant de beaut au cur de la sublime mais dangereuse Pandora. Deux heures quarante de pur bonheur et de rgal pour les yeux. Revoir Sigourney Weaver dans un tel film est plaisant, Sam Worthington est touchant dans son rle d'ancien marine bris, et Zo Saldana livre un jeu d'actrice incroyable afin de donner tant d'expressions  la sublime et gracieuse Neytiri. Un voyage unique sur une plante que l'on aimerait tant voir de nos propres yeux, et pour cela, merci Monsieur Cameron et vivement la suite du voyage sur la belle Pandora.";12/08/2012;https://www.allocine;61282;Comdie, Drame;0.07271896302700043;0.7687175273895264;0.15856340527534485
id68;5;Ah c'est sensationnel ! C'est enchanteur. Et c'est pourtant pas mon style d'habitude. Mais c'est tellement beau, on n'a jamais vu a ! Le type qui s'en va dans cette plante magique (elle est magique, cette plante), Jacques Sully, c'est un militaire, paralys des deux jambes. Il est envoy sur la plante pour remplacer son frre qui est mort. Et on se dit qu'il va savoir, peut-tre, lui aussi, trouver des renseignements sur les gens qui habitent la plante. Et le voil parti. L-bas il va retrouver son avatar, c'est  dire un truc qui est fait avec son ADN et l'ADN des gens du pays. Eh ben a marche. Grce  a, il a plus mal aux jambes et en plus il se lie avec les gens du pays. Il couche (enfin, on suppose qu'il couche) avec une fille, ils sont trs bons les gens du pays. Et y a ma copine Sigourney ! Il a voulu [James Cameron] mettre de l'cologie, et tout a. Moi ce qui m'a plu c'est que les Amricains sont toujours des salauds. Ils veulent chasser les gens de l-bas, ils veulent prendre leur minerai.;03/05/2014;https://www.allocine;61282;Comdie, Drame;0.05247047170996666;0.4584626257419586;0.4890669286251068
Visiteur;5;"Tout le monde le sait, James Cameron fait son grand retour derrire la camra depuis Titanic. Il revient avec un film d'aventures teint de Science Fiction racontant l'histoire d'une plante extraterrestre colonise par les humains, qui veulent s'approprier une matire fossile qui coute trs cher. Les Na'vis ne veulent pas leur donner, et l c'est la gu-guerre. Donc, il envoie un Marine transform en Avatar (mi humain, mi-Na'vi) pour pacifier cette invasion. Cet homme va se rebeller, et s'allier du cot Na'vi. Bref, le pitch ressemble beaucoup  celui de Pocahontas. Mme si le scnario en lui-mme ne casse pas des briques, il reste convenable et  porter de toutes les mains. James Cameron a invent un monde extremement complet et d'une beaut qui vaut le dtour. Le film est visuellment impressionnant, mme si ce n'est pas pour moi la ""rvolution"" attendue... Le casting regorge de quelques bons acteurs, qui s'en tirent bien, des effets visuels dantesques, mais une bande son qui m'a un peu du, mais ce qui a retenu mon attention sur ce film, c'est sa beaut visuelle et son motion procure  partir des pripties du hros principal et du monde que l'on explore sous ses multiples facettes. Le film nous invite  rflchir sur des lments assez frais dans l'actualit comme l'environnement ou la guerre en Irak. Le film est percutant et nous fait face  la ralit dans un monde qui n'est pas le notre. Bravo Mr. Cameron.";15/02/2010;https://www.allocine;61282;Comdie, Drame;0.06778835505247116;0.7756449580192566;0.15656669437885284
id70;3,5;"James Cameron frappe encore trs fort et signe le film le plus vu au monde. Celui-ci ne fait pas du tout parti de mes films prfrs mais il faut bien reconnatre qu'il nous offre un norme spectacle. Avatar est une prouesse d'effets visuels et spciaux. Les personnages en motion capture sont incroyablements bien faits. Les cratures sont trs originales et les paysages sont grandioses. Cependant, le scnario reste assez classique et se rapproche trop du film type action amricaine (2 ""armes"" qui entrent en guerre o les gentils plus dsavantags gagnent toujours  la fin par leur courage, ajout  cela une histoire d'amour) comme Transformers par exemple. A voir absolument mais seulement pour dcouvrir ce monde incroyable et pour en prendre plein les yeux.";14/04/2013;https://www.allocine;61282;Comdie, Drame;0.05109080672264099;0.8456918597221375;0.10321736335754395
id71;3,5;Bon divertissement ! Malheureusement il manque du travail sur le scnario, les dialogues et autres jeux d'acteurs, pour en faire une uvre d'art cinmatographique. Le tout sonne parfois creux, clich ou dj vu malheureusement. Star Wars (les premiers), autre film de SF de grande ampleur et claque visuel de son temps, avait davantage de personnalit/originalit et vhiculait plus d'motions.C'est alors surtout un film pour les fans d'aventure et contemplateurs d'effets spciaux. Une image irrprochable qu'il tait agrable de voir au cinma pour tre savoure, et qui s'apprcie d'autant plus que l'cran de TV est grand ! La 3D offre un vritable + ici, bien dose il me semble, elle rajoute un peu de profondeur aux plans numriques sans faire mal au crane (sensation personnelle).En rsum, sans doute graphiquement un des films les plus abouti qui existe et cela compte pour beaucoup dans la note, pour le reste par contre (scnario, dialogue, motions...) il semble que l'on ait plutt  faire  un dessin anim et c'est dommage.;01/08/2013;https://www.allocine;61282;Comdie, Drame;0.056103989481925964;0.7203537821769714;0.2235422134399414
id72;4;"Bon , il vaut mieux le dire directement:le scnario est bidon ,et l'histoire est du copi coll avec le Disney ""Pocahontas"". Mais le reste ,bon dieu! Le design des cratures , du dcor et des personnages est extraordinaire ,aussi bien que pour les effets spciaux ! Ce n'est pas le meilleur Cameron mais pour moi ,il dpasse Titanic !";16/05/2010;https://www.allocine;61282;Comdie, Drame;0.0415615439414978;0.7830567955970764;0.17538166046142578
id73;0,5;"Une demi-toile pour la beaut des paysages, MMO's like. Scnario pauvre, aucune originalit, je l'ai vu en 3D et je suis normment du.La publicit et l'annonce 3D qui ont prcds le film tait fort mieux russis.La qualit visuelle est donc bien l, beau travail, reste que je me suis passablement ennuy tellement le fil du scnario tait prvisible. Genre des rebondissements "" la plus belle la vie"", une histoire d'amour tout aussi prvisible que la stupidit des militaires (encore une fois, il n'y a que les militaires amricains qui existent sur la plante terre !).Qu'on remue ciel et terre pour un star wars, alien et autres grandes ralisations ORIGINALES oui mais qu'est-ce que c'est que ca tapage mdiatique pour un navet pareil !?Si j'avais lu les commentaires ngatifs avant d'aller le voir, j'aurais conomis une cinquantaine d'euros (dplacement, prix de la place, pop-corn, boisson).Vraiment, j'aurais du attendre sa diffusion sur France2  Nol 2018 !";26/12/2009;https://www.allocine;61282;Comdie, Drame;0.08407972007989883;0.7885867357254028;0.12733349204063416
id74;5;"Vritable phnomne plantaire  sa sortie en dcembre 2009, Avatar fait partie de ses blockbusters au budget gargantuesques ayant repouss les possibilits technologiques de l'industrie. 10 ans aprs, et avant les suites, il est temps de revenir sur la grande pope de James Cameron. Rouleau compresseur culturel et financier il y a plus de 10 ans, personne n'aura chapp  Avatar. Film le plus cher de l'Histoire en son temps (plus de 300 Millions de dollars), le film du canadien James Cameron aura t le grand phnomne cinmatographique de l'anne 2009. Le triomphe public fut d'ailleurs tel qu'il sera le long-mtrage numro 1 au box-office mondial durant toute la dcennie suivante.En apparence intouchable, Avatar fera aussi l'objet de critiques, notamment sur son scnario et ses intentions. Rquisitoire cucul-la-praline tendance colo ? Puits de fantasmes pour geeks accros  Warcraft ? Film d'action pique aux outrances plastiques assumes ? Coup marketing de gnie ? Blockbuster de SF rvolutionnaire ? 10 ans plus tard, il est temps de revisiter le 1er chapitre de la saga de James Cameron.  Prenant place en l'an 2154, Avatar nous conte l'histoire de Jake Sully (Sam Worthington), ex-Marine paraplgique ayant tout perdu, envoy sur la plante Pandora. En effet, cette lointaine exo-lune se rvle tre une plante habitable, proche de l'cosystme terrien, et donc source de richesse. Mandat par un consortium militaro-scientifique dsireux d'exploiter les richesses de Pandora et dvelopper un change avec la population autochtone, Jake sera incorpor au ""Projet Avatar"". Ce projet consiste  transfrer son esprit dans des corps hybrides de Na'vi (les aliens de Pandora) afin de faciliter le contact. Suite au dcs prmatur de son frre jumeau, et devant le coup mirobolant d'un avatar, Jake est rquisitionn (compatibilit gntique oblige) pour changer avec les Na'vi. Ces derniers tant hostiles depuis que les humains font des forages miniers un peu partout, Jake se retrouvera rapidement pris entre 2 feux, dans un conflit qui le changera  tout jamais. Il y a un peu de Danse avec les Loups ou de John Carter d'Edgar Rice Boroughs, mais il convient de revenir aux origines pour vritablement comprendre ce qu'est Avatar. Et pourquoi il s'agit d'un film important.  Montrer l'impossibleNourri par le monde des comics, des revues d'aventure pulp, ou bien du genre fantastique et de science-fiction, James Cameron aura imagin Avatar lors des 80's. Dj auteur de Terminator, Aliens et Abyss, le ralisateur canadien rvait dj de montrer des aliens profondment diffrents (dont leur couleur de peau est l'exemple) et crdibles. Constamment dsireux de repousser les limites technologiques pour y apposer une vision artistique, ""Big Jim"" atteindra la lgende avec Terminator 2 et Titanic. Mastodontes au budget levs et paris filmiques impossibles pour l'poque via leurs effets spciaux avant-gardistes, c'tait encore beaucoup trop tt pour se lancer dans Avatar, dsormais riche d'un script de 80 pages.  Malgr les progrs considrables en matire d'images de synthse dans les 90's (Jurassic Park par exemple), il faudra attendre l'avnement de la performance capture initie par Robert Zemeckis dans Le Ple Express et Beowulf, mais surtout Gollum dans le Seigneur des Anneaux de Peter Jackson, pour avoir des personnages en images de synthse capables de vhiculer des motions.Aprs avoir explorer les fonds marins, perfectionn la performance capture et la camra virtuelle, prpar les storyboards, Avatar put enfin se lancer en 2007, entre Los Angeles et la Nouvelle-Zlande. En effet, la ""Terre du Milieu"" tant le fief de WETA Digital (Le Hobbit, Mortal Engines) et pionniers en terme de performance capture, la fabrication du film se fera majoritairement  l'autre bout du monde, dans des conditions proches de celles qui ont permis la cration de Star Wars (aussi chez la Fox) et du Seigneur des Anneaux. Tourn intgralement en studio et dans un ""volume"" (plateau vierge de tout dcor pour la performance capture), via des camras 3D, Avatar dmocratisera toutes les avances technologiques permettant de conter son rcit, et changera  tout jamais le paysage cinmatographique 2 ans plus tard. Mais est-ce que cela suffit ?De son plan d'ouverture jusqu' son plan final (o le hros ouvre un il, puis les 2..mais nous y reviendrons), ce qui marquera d'entre de jeu est la richesse visuelle qui nous est propose. Loin de reprendre des univers ou une direction artistique lambda, Avatar se rvle tre un film-monde comme nul autre. De la plus petite fleur  la crature volante gigantesque, de l'exosquelette militaire au vaisseau interplantaire en passant par le dialecte des Na'vi, rien n'est laiss au hasard pour vritablement crer un univers tangible, vivant, crdible et pens en 3 dimensions. Que ce soient les cratures extra-terrestres, les montagnes flottantes Hallelujah ou la jungle bioluminescente de Pandora (hrite des fonds marins), le monde dpeint est de toute beaut, anim  la perfection jusqu' la plus petite feuille. James Cameron invente donc un nouvel abcdaire titanesque, extrmement complexe sur le papier, qui nanmoins passe comme une lettre  la poste grce aux qualits d'criture indniables. Indniables oui, car dans son apparente simplicit, le script d'Avatar se rvle  la fois riche et d'une limpidit  toute preuve. Il parvient de manire impressionnante  installer en trs peu de temps une foultitude de personnages, d'enjeux, de concepts, dans un film qui en apparence ne devrait parler qu'aux nerds bercs  la SF et la fantasy depuis tout petit.  Mais ce qui fait la grande force d'Avatar relve avant tout d'une vraie rencontre entre la technique et l'artistique, o Cameron montre sa foi en la puissance d'vocation du cinma et des images qu'elles vhiculent. L o Titanic tait le dernier grand film du XXe sicle, sorte de mtaphore de la fin de l'ancien monde via une tour de Babel en effondrement, Avatar peut tre vu comme un film-somme, propulsant le cinma ""classique"" dans le futur du nouveau millnaire.Un pas vers le cinma du futurLoin d'tre une simple dmo technique reposant sur ses effets spciaux, le film parvient haut la main  russir un pari impossible : crer de l'empathie pour des personnages de synthse, que le spectateur adopte immdiatement comme des tres physiquement prsents. Tout ceci s'opre via le hros Jake Sully, vritable avatar du spectateur qui dcouvre les dessous de cet univers ainsi que sa destine, dans la plus pure tradition des hros de Joseph Campbell. La vritable porte d'entre du film se situe lors de la scne o Jake investit le corps de son avatar, lui permettant de remarcher et s'vader spirituellement. Une thmatique de la renaissance prpondrante, qui aurait pu tre vaine si la mise en scne de James Cameron n'tait pas aboutie. Non content de proposer une mthode de travail rvolutionnaire, o chaque expression faciale et mouvements des Na'vi est un exploit de ralisme, le ralisateur emballe cette prouesse dans une histoire renvoyant aux grandes fresques piques du western et des mythologies.Que ce soit en visionnant la bande-annonce, ou en comprenant les rfrences du film, Avatar laisse peu de doute sur ses intentions ainsi que sa finalit. Le but de Cameron va bien au-del,  savoir condenser et digrer les rcits fondateurs,  l'instar d'un George Miller pour Mad Max et Happy Feet, afin d'atteindre une puissance d'vocation universelle. Matrix, Tarzan, King Kong, Fury Road, Le Seigneur des Anneaux, Le Dernier Samoura, Mulan, Atlantide, Star Wars, Dune...autant duvres similaires  la structure et finalit similaires, puisant  la fois dans le monomythe que les rcits mythologiques homriques voire mme bibliques (Mose et son exode par exemple). Des histoires qui marche extrmement bien sur l'inconscient collectif car fondatrices de l'Histoire de l'humanit. Un cinma qui parle avant tout aux tripes, abordant la condition humaine, et que James Cameron s'approprie  chaque seconde pour le transporter dans le futur. Un futur o des aliens flins bleus de 2m50 sont crdibles, pourvoyeurs d'motion, voluant dans un univers palpable et indit, qui pourtant n'a rien de superflu.   Avec Avatar, Cameron investit son film de motifs, de thmes et de symboles lourds de sens malgr l'originalit de son monde exotique. Dans une logique panthiste on peut penser  la mythologie nordique (l'Arbre-Monde) que celle hindouiste (l'Arbre des mes), catholique (la renaissance du Toruk Makto)...Des portes d'entre diverses (religieuses ou plus ludiques) qui touchent n'importe qui dans le monde, peu importe son sexe ou son ge. Que ce soient l'impossibilit de communication entre 2 peuples, une humanit perdue et la dcouverte d'un nouveau monde, un hros qui trouvera l'amour et un but, les rites de passage pour acqurir une paix intrieure, l'lvation spirituelle cathartique, l'unification des tres, la protection de la nature,  la dualit entre la figure paternelle et maternelle...chaque ligne de dialogue ou arc narratif est habit d'un rel sens. Loin d'tre premier degr en mode ""l'humanit c'est pas bien, la nature c'est mieux"", la cl de vote d'Avatar se situe avant tout dans son protagoniste. Coinc entre l'appartenance  une socit patriarcale machiste et castratrice (qu'on peut reprsenter par le Gnral Quaritch, trs bien interprt par Stephen Lang) et celle plus matriarcale et douce des Na'vi, Jake opre un parcours de transition d'humain  Na'vi, intimant avant tout de lier ces 2 facettes. Une puret d'intention qui n'est jamais dogmatique, d'autant que le film permet divers niveaux de lecture via ses multiples influences cosmogoniques.En effet, combien de films peuvent se targuer de russir  la fois d'tre une fable vocatrice puissante, une histoire d'amour d'amour bouleversante, un film d'aventure et d'action aux proportions piques manant de chaque plan, tout en tant un rcit galvanisant au parti plastique assum ainsi qu'une grosse claque cinmatographique ? Au cinma il faudra avant tout se tourner vers le Japon avec Miyazaki (Le Voyage de Chihiro) mais aussi vers la bande-dessine ou bien le jeu vido (Final Fantasy). Un imaginaire dbrid et un rcit vocateur renvoyant aux priodes les plus sombres de notre histoire (la conqute de l'Amrique par exemple, aussi bien que celui d'une nature perdue comme dans, Final Fantasy VII, Nausicaa ou Princesse Mononoke) qui touche avant tout au sens de ce que signifie tre humain. A ce titre, les personnages sont tous parfaitement caractriss, mme si plusieurs personnages secondaires auraient mrits + d'exploration. Des archtypes qui fonctionnent, incarns, immdiatement adoptables et identifiables par le spectateur dans une mcanique sans fausse note. Chose d'autant plus impressionnante quand on sait que les acteurs interagissent majoritairement dans un dcor fictif, et qu'une partie importante du cast incarne des personnages physiquement inexistants.Method actingAvatar jouit d'un vrai bon casting, plus ou moins reconnaissable videmment. Retrouvant Sigourney ""Ripley"" Weaver en docteur sarcastique au grand cur, et reprenant divers archtypes qu'on peut retrouver dans sa filmographie, comme une Michelle Rodriguez en soldat badass (Rico de Aliens), Stephen Lang en antagoniste au physique de lgionnaire proche de Coffey (Michael Biehn) dans Abyss, ou bien un Giovanni Ribisi reprsentant le pire cauchemar de la classe ouvrire (dont se revendique clairement James Cameron), c'est avant tout du ct Na'vi que la magie opre. Si Sam Worthington trouve ici le rle de sa vie, crdible en soldat chaleureux  l'me de leader, c'est du ct de Neytiri qu'il faut se pincer pour y croire. Incarne par une Zoe Saldana s'effaant derrire le ""maquillage numrique"" (comme une Rosa Salazar pour Alita Battle Angel, autre personnage crit par James Cameron), la princesse de la tribu Omaticaya est exempte de toute ""Uncanny Valley"". Compltement crdible en amazone alien de 2m50, Cameron et Saldana arrivent  crer un personnage de femme forte, aussi badass que Sarah Connor et sensible que Rose DeWitt, auquel le spectateur peut tomber amoureux.De sa manire de parler  sa gestuelle, en passant par son look flin et ses grands yeux jaunes vecteurs d'motion pure, il s'agit ni plus ni moins qu'un miracle couillu et os. La cl motionnelle sur laquelle toute l'architecture du film repose avec le contexte mythologique et vocateur du film. Le reste du casting Na'vi est galement russi (Laz Alonzo, CCH Pounder...) mme si on s'attarde un peu moins sur es personnages au profit de la relation centrale, qui de prime abord paratrait classique. Mais il faut cependant rappeler que Cameron russit un romance entre un homme et un extra-terrestre en image de synthse, concept de Hard SF absolument fou o n'importe quel ralisateur se casserait les dents devant une promesse si casse-gueule et ""bizarre"". Pourtant la scne de l'arbre des mes permet de proposer un des baisers les plus uniques qui soient du cinma. Un baiser dans la pure ligne du cinma classique qui nous parle, mais aux proportions indites, encore aujourd'hui. Un baiser lourd de sens techniquement, artistiquement ou scnaristiquement, annonciateur de la renaissance de Jake, qui sonnera le glas des funestes vnements postrieurs via le massacre de l'Arbre-Monde. Romantique et pique donc !De par son pass d'ingnieur, James Cameron livre toujours des films certes cohrents o rien n'est laiss au hasard, tout comme avant-gardistes technologiquement. Mais c'est aussi oublier qu'il est aussi un metteur en scne d'exception, parvenant  emballer des squences intimistes ou introspectives autant que de purs moments d'action pulp impressionnants et galvanisants. De l'arrive sur Pandora (o de simples flches sur une roue de vhicule dit tout)  une bataille finale gargantuesque au sol et dans les airs (entirement conue par ILM), en passant par des scnes de dcouverte et d'apprentissage autour des Na'vi, d'aventures pures ou de mort dchirantes, Avatar condense un sicle de cinma d'action, d'aventure et de science-fiction dans de grands morceaux filmiques indits. Il suffit tout simplement de se demander quels autres blockbusters sont arrivs  aligner autant de promesses dmentes et  toutes les accomplir avec autant de maestria pour se rendre compte de l'importance de ce film.Car mme si il s'agit d'un monument du film de genre pour petits et grands, Avatar peut tre point aujourd'hui sur quelques Na'vi secondaires moins fins techniquement ou des personnages secondaires un peu plus fonctionnels, le tout parait plutt drisoire, surtout que le film se rvle tout aussi riche et impressionnant encore 10 ans aprs. Premier volet d'une grande saga en devenir, Avatar est le dernier film original  gros budget ayant engendr une suite. Un constat amer, qui lgitimerait presque les quelques critiques que l'on peut faire, tant donn qu'il s'agit ni plus ni moins de l'introduction d'une grande fresque de SF qui prendra fin en 2027. Que les personnages sont amens  tre encore plus explors et  voluer tout en interagissant avec de nouveaux protagonistes dans des lieux indits est donc normal. Que serait Star Wars sans L'Empire contre-Attaque, ou La Communaut de l'Anneau sans Le Retour du Roi ? Des perspectives vertigineuses quand on sait que Cameron livre ici luvre de sa vie, via des suites dveloppes plus de 10 ans, bnficiant de nouvelles avances technologiques pour ce qui sera  coup sr une nouvelle date dans l'Histoire du Cinma. L'hritage de PandoraVritable pierre blanche cinmatographique, contestable comme toute uvre absolue, Avatar est encore aujourd'hui le blockbuster aux ambitions les plus folles et gargantuesques. Un film  la puissance vocatrice et d'merveillement indniable qui dploie les possibles, o le seul mrite vient avant tout de l'intelligence de son scnario et sa mise en scne plutt que sur le seul argument de sa technologie (chose qui n'a jamais permis  un film d'tre russi ou de toucher l'inconscient collectif). Un dernier mot peut-tre sur la musique du film, aux inspirations tribales et orchestrales de toute beaut. Dernire uvre marquante du regrett James Horner, le compositeur livre un travail inspirant  l'image du film : riche, aux influences varies,mais galement oeuvre-somme de son auteur, reprenant des motifs de Braveheart, Aliens ou Le Nouveau Monde. Peut-tre pas LA BO la plus gniale de Horner, mais de loin une de ses plus marquantes, et il suffit de rcouter Becoming one with the People, Climbing up Iknimaya ou Jake's First Flight pour se refaire du bien aux esgourdes. Oui Avatar est un film bouriffant et rare  plus d'un titre, qu'on a hte de redcouvrir en remasterisation 4K si possible. Jouissant d'une version longue de 3h indispensable qui permet d'explorer encore plus certains personnages ou le contexte de son univers, Avatar se regarde galement trs bien dans sa version cinma de 2h40, au rythme sans faille. Autant un morceau de bravoure spectaculaire qu'une rvolution ayant pav le chemin des annes suivantes (encore aujourd'hui, avec des personnages comme Thanos de Avengers Infinity War ou bien Csar de La Plante des Singes), Avatar est, sous ses versants que d'aucun qualifierait d'un peu naf, un objet filmique d'une puret admirable, sans aucun cynisme, qui touche  ce qu'il y a de plus profond en chacun de nous. Une ode  l'imaginaire et film-monde novateur pourvoyeur d'une immersion totale. Une immersion physique et motionnelle grce aux talents d'un James Cameron embrassant une technologique qu'il a compris et transcend comme aucun autre ralisateur, bannissant toute frontire entre rel et fantaisie. Une uvre jouissive qui touche  l'intime, que l'on acceptera plus ou moins selon notre niveau d'introspection, mais dont les rminiscences chamaniques en font l'incarnation d'un rcit qui transcende les cultures. Oui, Avatar touche  ce qui nous dfinit, au-del de son statut cinmatographique. La marque des gnies donc. Un gnie qu'on a hte de retrouver pour la suite.";31/05/2020;https://www.allocine;61282;Comdie, Drame;0.05582837015390396;0.7917701601982117;0.15240143239498138
